"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00023174","2024-09-02",,,,,"18.3","1012.2","1000.3","19.4",,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   83","   72","   91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.4",,,"25.0","18.9",,,,"  260","  290",,,,,,,,"7.6","12.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-03",,,,,"17.8","1011.9","1000.7","18.9",,"3.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   81","   71","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.9",,,"25.0","18.9",,,,"  250","  240",,,,,,,,"9.4","11.2",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-04",,,,,"17.2","1012.2","1000.7","19.4",,"3.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   72","   52","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.8",,,"26.7","18.9",,,,"  250","  260",,,,,,,,"8.9","11.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-05",,,,,"17.8","1010.8","999.3","20.6",,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   66","   51","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.8",,,"30.6","20.6",,,,"  270","  270",,,,,,,,"8.9","10.7",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-06",,,,,"17.8","1009.5","998.0","21.1",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   59","   23","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.1",,,"38.9","22.8",,,,"  260","  240",,,,,,,,"10.3","13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-07",,,,,"18.3","1008.1","996.6","20.6",,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   64","   45","   79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.1",,,"31.7","22.2",,,,"  270","  260",,,,,,,,"6.7","9.8",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-08",,,,,"17.8","1007.1","995.6","21.1",,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   59","   37","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.8",,,"33.3","21.7",,,,"  220","  210",,,,,,,,"8.1","12.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-09",,,,,"16.7","1008.8","997.3","20.0",,"3.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   55","   40","   79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.9",,,"30.6","22.2",,,,"  270","  270",,,,,,,,"10.3","13.0",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-10",,,,,"15.6","1009.5","998.0","17.8",,"4.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   71","   54","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.7",,,"23.9","17.2",,,,"  260","  270",,,,,,,,"9.8","12.1",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-11",,,,,"15.0","1008.1","996.6","17.2",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   77","   59","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.5",,,"23.9","16.1",,,,"  270","  270",,,,,,,,"6.7","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-12",,,,,"15.0","1006.8","995.3","17.2",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   74","   36","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.7",,,"23.9","17.2",,,,"  250","  260",,,,,,,,"7.2","10.7",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-13",,,,,"15.6","1009.5","998.0","17.8",,"3.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   74","   60","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.6",,,"24.4","18.3",,,,"  260","  210",,,,,,,,"7.2","11.2",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-14",,,,,"15.6","1011.5","999.7","17.2",,"4.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   75","   58","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.3",,,"25.0","17.2",,,,"  260","  250",,,,,,,,"8.1","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-15",,,,,"15.0","1011.5","1000.0","16.7",,"4.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   74","   61","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.6",,,"22.8","17.8",,,,"  280","  230",,,,,,,,"8.1","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-16",,,,,"12.8","1011.5","999.7","15.6",,"6.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   69","   55","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.3",,,"21.7","16.7",,,,"  260","  250",,,,,,,,"11.6","14.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-17",,,,,"12.8","1013.5","1002.0","15.0",,"3.7",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   69","   53","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.5",,,"22.2","14.4",,,,"  270","  260",,,,,,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-18",,,,,"13.9","1011.2","999.7","16.1",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   75","   57","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.6",,,"22.2","15.6",,,,"  260","  270",,,,,,,,"7.6","11.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-19",,,,,"14.4","1011.5","999.7","16.7",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   75","   64","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.0",,,"21.7","17.2",,,,"  280","  240",,,,,,,,"8.1","10.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-20",,,,,"15.0","1011.9","1000.3","16.1",,"4.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   79","   66","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.8",,,"21.1","17.2",,,,"  260","  240",,,,,,,,"7.6","12.1",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-21",,,,,"15.0","1012.9","1001.0","16.7",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   78","   66","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.8",,,"22.8","16.7",,,,"  270","  270",,,,,,,,"6.7","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-22",,,,,"15.6","1012.2","1000.3","16.7",,"3.5",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   85","   71","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.6",,,"21.1","16.1",,,,"  270","  260",,,,,,,,"7.6","10.7",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-23",,,,,"15.6","1010.2","998.6","16.1",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   91","   79","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.3",,,"20.0","15.6",,,,"  270","  280",,,,,,,,"7.6","10.3",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-24",,,,,"15.6","1010.2","998.6","16.1",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   87","   76","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.7",,,"20.6","16.1",,,,"  270","  290",,,,,,,,"7.6","11.2",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-25",,,,,"14.4","1010.5","998.6","15.6",,"3.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   84","   71","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.2",,,"19.4","16.1",,,,"  260","  280",,,,,,,,"8.1","10.3",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-26",,,,,"14.4","1011.2","999.7","16.1",,,,,,,,,,,,,,,,,,,,,,,," 1510","0.0",,"   83","   68","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.7",,,"21.1","15.6",,,,"  260","  270",,,,,,,,"7.2","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-27",,,,,"13.9","1010.8","999.3","15.0",,"3.1",,,,,,,,,,,,,,,,,,,,,," 1317","0.0",,"   85","   73","   96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.1",,,"19.4","15.0",,,,"  270","  260",,,,,,,,"6.3","9.8",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-28",,,,,"13.9","1011.9","1000.0","15.0",,"3.2",,,,,,,,,,,,,,,,,,,,,," 1542","0.0",,"   83","   73","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3",,,"19.4","14.4",,,,"  270","  280",,,,,,,,"6.7","8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-29",,,,,"14.4","1011.9","1000.3","15.6",,"3.1",,,,,,,,,,,,,,,,,,,,,," 1331","0.0",,"   83","   70","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.9",,,"20.6","15.0",,,,"  260","  260",,,,,,,,"7.2","9.4",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-09-30",,,,,"15.6","1011.5","1000.0","16.7",,"2.6",,,,,,,,,,,,,,,,,,,,,," 1408","0.0",,"   84","   66","   96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.8",,,"22.2","15.6",,,,"  260","  270",,,,,,,,"6.7","9.8",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-01",,,,,"16.1","1012.5","1001.0","16.7",,"3.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   88","   73","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.0",,,"21.7","15.6",,,,"  260","  270",,,,,,,,"7.6","10.7",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-02",,,,,"16.1","1009.1","997.6","17.2",,"2.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   91","   76","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.2",,,"21.7","16.1",,,,"  270","  230",,,,,,,,"5.8","8.5",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-03",,,,,"16.7","1008.8","997.3","17.8",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   86","   67","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.7",,,"25.6","16.7",,,,"  270","  300",,,,,,,,"5.8","8.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-04",,,,,"16.7","1012.5","1001.0","17.8",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   84","   55","   96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.8",,,"27.8","17.8",,,,"  270","  260",,,,,,,,"6.7","8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-05",,,,,"16.7","1013.9","1002.4","17.2",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   92","   78","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.6",,,"21.1","16.7",,,,"  280","  280",,,,,,,,"7.2","9.8",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-06",,,,,"16.1","1013.5","1001.7","16.7",,"2.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   91","   76","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.6",,,"21.1","16.1",,,,"  260","  270",,,,,,,,"7.2","8.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-07",,,,,"16.1","1011.2","1000.0","16.7",,"2.7",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   91","   60","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.5",,,"20.6","15.6",,,,"  280","  290",,,,,,,,"6.3","9.4",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-08",,,,,"15.6","1011.2","999.7","16.1",,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   89","   73","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.6",,,"20.6","15.0",,,,"  270","  280",,,,,,,,"5.8","8.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-09",,,,,"15.6","1013.5","1002.0","16.7",,"2.7",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   86","   73","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.0",,,"20.6","16.7",,,,"  260","  260",,,,,,,,"7.2","10.3",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-10",,,,,"15.6","1015.6","1004.1","16.7",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   83","   70","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.2",,,"21.7","16.7",,,,"  260","  270",,,,,,,,"5.8","8.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-11",,,,,"15.6","1016.6","1005.1","16.1",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   89","   70","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.6",,,"20.6","15.0",,,,"  270","  270",,,,,,,,"7.2","8.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-12",,,,,"15.6","1017.3","1005.8","16.7",,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   85","   73","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.9",,,"21.1","15.6",,,,"  260","  290",,,,,,,,"5.8","8.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-13",,,,,"14.4","1016.3","1004.7","16.1",,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   82","   63","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.9",,,"22.2","15.6",,,,"  240","  260",,,,,,,,"6.3","8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-14",,,,,"13.9","1016.6","1005.4","15.6",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   77","   59","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.1",,,"22.2","16.7",,,,"  270","  230",,,,,,,,"6.7","9.8",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-15",,,,,"14.4","1016.3","1004.7","16.1",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   77","   66","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.4",,,"21.7","17.2",,,,"  260","  240",,,,,,,,"6.3","8.5",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-16",,,,,"14.4","1013.9","1002.0","16.1",,"2.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   79","   73","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.2",,,"19.4","17.8",,,,"  280","  290",,,,,,,,"5.8","8.5",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-17",,,,,"14.4","1010.8","999.3","16.1",,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   79","   68","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.4",,,"21.1","16.7",,,,"  280","  260",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-18",,,,,"8.9","1012.9","1001.4","13.9",,"4.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   51","   14","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.1",,,"28.9","15.0",,,,"  270","  280",,,,,,,,"11.6","14.8",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-19",,,,,"3.3","1016.9","1005.1","11.7",,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   36","   12","   67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.6",,,"26.1","12.2",,,,"  260","  220",,,,,,,,"6.3","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-20",,,,,"5.6","1017.9","1006.4","12.2",,"2.7",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   42","   21","   57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.9",,,"26.7","14.4",,,,"  270","  270",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-21",,,,,"8.9","1016.9","1005.4","13.9",,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   52","   31","   65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.4",,,"23.9","15.0",,,,"  260","  230",,,,,,,,"7.6","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-22",,,,,"11.1","1016.3","1004.4","14.4",,"2.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   61","   34","   78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.4",,,"25.0","15.0",,,,"  260","  260",,,,,,,,"7.6","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-23",,,,,"12.8","1015.9","1004.1","15.6",,"2.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   69","   43","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.3",,,"25.0","15.0",,,,"  270","  240",,,,,,,,"5.4","8.1",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-24",,,,,"13.9","1013.2","1001.4","15.0",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   84","   59","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.0",,,"22.2","13.3",,,,"  260","  300",,,,,,,,"5.8","8.5",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-25",,,,,"13.9","1015.6","1004.1","14.4",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   89","   68","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.2",,,"19.4","13.3",,,,"  270","  290",,,,,,,,"6.3","8.5",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-26",,,,,"14.4","1016.9","1004.7","15.0",,"2.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   87","   63","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.4",,,"21.7","13.3",,,,"  260","  260",,,,,,,,"5.8","7.2",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-27",,,,,"15.0","1015.9","1003.7","16.1",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   82","   55","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.8",,,"25.0","15.0",,,,"  250","  250",,,,,,,,"8.1","9.4",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-28",,,,,"13.9","1012.2","1000.3","15.6",,"3.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   78","   68","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.2",,,"20.0","13.9",,,,"  260","  200",,,,,,,,"9.4","12.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-29",,,,,"8.3","1013.5","1001.7","12.2",,"4.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   59","   40","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.9",,,"20.6","13.9",,,,"  260","  270",,,,,,,,"10.7","12.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-30",,,,,"10.0","1018.6","1007.1","12.8",,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   67","   34","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.6",,,"23.3","12.2",,,,"  270","  280",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-10-31",,,,,"9.4","1016.9","1005.1","12.2",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   68","   36","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.8",,,"20.6","10.6",,,,"  280","  280",,,,,,,,"6.7","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
